EquipID,License#,Year,Make,Model,Description,Dept,InServiceDate,Estimated Replacement Year,Equipment Type,InServiceCost,Asset Weight Category,System Group,Fuel Type
34871,69404D,2019,TRLK,TKT50LP,TRAILER - TILT DECK,SCL,09/09/2019,2039,TRAILER,"$57,295.47",CLASS 8,TRAILER,NON
34837,67434D,2019,FORD,F450,PICKUP EXT CAB 2WD - SPU OWNED CHASSIS,SPU,03/27/2019,2029,TRUCK - DUMPING FLATBED,"$57,267.76",CLASS 4,TRUCK,DSL
34838,67432D,2019,FORD,F450,PICKUP EXT CAB 2WD - SPU OWNED CHASSIS,SPU,04/24/2019,2023,TRUCK - DUMPING FLATBED,"$57,267.76",CLASS 4,TRUCK,DSL
34839,67433D,2019,FORD,F450,TRUCK - DUMPING FLATBED - CHASSIS,SPU,04/02/2019,2029,TRUCK - DUMPING FLATBED,"$57,267.76",CLASS 4,TRUCK,DSL
34281,,2016,TOYT,8FD70U,15500 LB LIFT,SPU,08/16/2017,2027,FORKLIFT,"$57,257.51",OFFROAD HEAVY,CONSTRUCTION,DSL
34832,67649D,2019,FORD,F450,PICKUP EXT CAB 4WD - EMERGENCY OPS FRC,SPU,01/14/2020,2025,TRUCK - HEAVY,"$57,217.01",CLASS 4,TRUCK,DSL
34998,68823D,2019,FORD,F450,PICKUP EXT CAB 4WD - EMERGENCY OPS FRC,SPU,01/14/2020,2025,TRUCK - HEAVY,"$57,217.01",CLASS 4,TRUCK,DSL
34879,,2019,TOYT,058FBM25T,5K,SCL,06/16/2020,2040,FORKLIFT - ELECTRIC,"$57,213.47",OFFROAD LIGHT,CONSTRUCTION,ELE
35221,73869D,2022,FORD,F150H,PICKUP-FULLSIZE-CREW CAB-4X4>HYB,SCL,01/26/2023,2035,TRUCK - LIGHT - HYBRID,"$57,210.20",CLASS 2,PICKUP,UNL
34223,63800D,2017,FORD,F250,PICKUP EXTENDED CAB 4WD,DPR,06/06/2017,2027,TRUCK - LIGHT,"$57,055.29",CLASS 2,PICKUP,DSL
33427,61332D,2015,GDWN,CD150M,TRAILER MOUNTED PUMP,SPU,12/10/2015,2025,TRAILER,"$57,000.00",CLASS 4,TRAILER,DSL
34224,62792D,2017,FORD,F250,PICKUP EXT CAB 2WD,DPR,05/09/2017,2027,TRUCK - LIGHT,"$56,994.09",CLASS 2,PICKUP,DSL
34072,64692D,2017,FORD,F250,CREW CAB WITH LIFTGATE,DPR,09/19/2017,2027,TRUCK - LIGHT,"$56,981.88",CLASS 2,PICKUP,DSL
34756,66621D,2018,FORD,PIU,UTILITY 4WD,SPD,12/20/2018,2023,SUV - PATROL,"$56,956.37",CLASS 2,PATROL,UNL
36070,81982D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,09/22/2025,2037,SUV - SML - PHEV,"$56,951.89",CLASS 1,SUV,UNL
36650,80713D,2025,FORD,ESCAPEP,SUV COMPACT PHEV,SPD,09/18/2025,2037,SUV - SML - PHEV,"$56,860.72",CLASS 1,SUV,UNL
33032,59690D,2015,FORD,TRANSIT,CARGO VAN 2WD,SPU,08/21/2015,2025,VAN,"$56,775.33",CLASS 2,VAN,DSL
32869,80498D,2015,FORD,F350,PICKUP CREW CAB 4WD,SPU,12/19/2014,2024,TRUCK - LIGHT,"$56,772.05",CLASS 3,PICKUP,UNL
36642,80716D,2025,FORD,ESCAPEP,SUV COMPACT PHEV,SPD,08/28/2025,2037,SUV - SML - PHEV,"$56,755.22",CLASS 1,SUV,UNL
34830,69451D,2020,TRLK,TKT40LP,TRAILER FOR EXCAVATOR/BACKHOE,SPU,02/10/2020,2032,TRAILER,"$56,683.29",CLASS 7,TRAILER,NON
35049,69454D,2020,TRLK,TKT40LP,TRAILER FOR EXCAVATOR/BACKHOE,SPU,02/05/2020,2032,TRAILER,"$56,683.29",CLASS 7,TRAILER,NON
35050,69455D,2020,TRLK,TKT40LP,TRAILER FOR EXCAVATOR/BACKHOE,SPU,02/07/2020,2032,TRAILER,"$56,683.29",CLASS 7,TRAILER,NON
36636,80718D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,09/10/2025,2037,SUV - SML - PHEV,"$56,633.92",CLASS 1,SUV,UNL
34630,67364D,2019,FORD,F250,PICKUP EXT CAB 4WD - WATER QUALITY LAB,SPU,11/08/2019,2029,TRUCK - LIGHT,"$56,625.64",CLASS 3,PICKUP,DSL
34278,66101D,2017,FORD,F450,TRUCK - FLATBED CAB CHASSIS,SPU,01/02/2018,2028,TRUCK - FLATBED,"$56,545.30",CLASS 4,TRUCK,DSL
36621,80698D,2025,FORD,ESCAPEP,SUV COMPACT PHEV,SPD,09/09/2025,2037,SUV - SML - PHEV,"$56,502.82",CLASS 1,SUV,UNL
32484,57704D,2014,FORD,F350,PICKUP 4WD,SPU,02/28/2014,2024,TRUCK - LIGHT,"$56,481.22",CLASS 3,PICKUP,DSL
35885,76553D,2023,FORD,F150,PICKUP EXT CAB 4WD - CONSTRUCTION,DPR,02/13/2024,2034,TRUCK - LIGHT,"$56,432.83",CLASS 1,PICKUP,UNL
34485,67423D,2019,CHEV,COLRADO,PICKUP COMPACT 2WD,DPR,06/17/2019,2029,TRUCK - LIGHT,"$56,432.10",CLASS 1,PICKUP,UNL
36457,80700D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,09/18/2025,2037,SUV - SML - PHEV,"$56,431.16",CLASS 1,SUV,UNL
36155,78574D,2023,VOLK,ID.4,SEDAN-COMPACT-AWD>PEV,SCL,02/13/2024,2034,SUV - MED - ELE,"$56,372.00",CLASS 1,SUV,ELE
36156,78571D,2023,VOLK,ID.4,SEDAN-COMPACT-AWD>PEV,SCL,02/13/2024,2034,SUV - MED - ELE,"$56,372.00",CLASS 1,SUV,ELE
36157,78572D,2023,VOLK,ID.4,SEDAN-COMPACT-AWD>PEV,SCL,02/13/2024,2034,SUV - MED - ELE,"$56,372.00",CLASS 1,SUV,ELE
36158,78573D,2023,VOLK,ID.4,SEDAN-COMPACT-AWD>PEV,SCL,02/13/2024,2034,SUV - MED - ELE,"$56,372.00",CLASS 1,SUV,ELE
35072,74677D,2022,FORD,TRANSIT350,PRECINCT VAN,SPD,03/16/2023,2033,VAN,"$56,371.14",CLASS 2,VAN,UNL
34708,66688D,2018,FORD,TRANSIT350,CARGO - LOW ROOF VAN LWB,DPR,04/02/2019,2029,VAN,"$56,355.02",CLASS 2,VAN,UNL
36400,78943D,2023,VOLK,ID.4,SEDAN-COMPACT-AWD>PEV,SCL,02/13/2024,2034,SUV - MED - ELE,"$56,354.00",CLASS 1,SUV,ELE
34707,66687D,2018,FORD,TRANSIT350,CARGO - LOW ROOF VAN LWB,DPR,03/27/2019,2029,VAN,"$56,346.48",CLASS 2,VAN,UNL
36646,80712D,2025,FORD,ESCAPEP,SUV COMPACT PHEV,SPD,09/11/2025,2037,SUV - SML - PHEV,"$56,308.62",CLASS 1,SUV,UNL
36640,80715D,2025,FORD,ESCAPEP,SUV COMPACT PHEV,SPD,09/09/2025,2037,SUV - SML - PHEV,"$56,249.52",CLASS 1,SUV,UNL
36632,80717D,2025,FORD,ESCAPEP,SUV COMPACT PHEV,SPD,09/18/2025,2037,SUV - SML - PHEV,"$56,240.36",CLASS 1,SUV,UNL
35712,72773D,2022,FORD,F150H,PICKUP-FULLSIZE-CREW CAB-4X4>HYB,SCL,11/18/2022,2034,TRUCK - LIGHT - HYBRID,"$56,215.34",CLASS 2,PICKUP,UNL
36706,80707D,2025,NISS,ARIYA,SUV - MED - ELE,SPU,10/27/2025,2037,SUV - MED - ELE,"$56,177.17",CLASS 1,SUV,ELE
36626,80696D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,09/11/2025,2037,SUV - SML - PHEV,"$56,177.01",CLASS 1,SUV,UNL
36067,82263D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,09/18/2025,2037,SUV - SML - PHEV,"$56,110.21",CLASS 1,SUV,UNL
34758,66623D,2018,FORD,PIU,ALTERNATIVE RESPONSE,SPD,12/31/2018,2023,SUV - PATROL,"$56,107.63",CLASS 2,PATROL,UNL
6521,12650D,1991,GMCX,UNKN,TRUCK - FLATBED - CLASS 6,SPU,01/27/1992,2001,TRUCK - FLATBED,"$56,094.69",CLASS 6,TRUCK,DSL
32763,55716D,2014,FELL,FT503,TRAILER TILT DECK TRIPLE AXLE,SPU,09/18/2014,2026,TRAILER - EQUIPMENT,"$56,092.14",CLASS 6,TRAILER,NON
36068,80699D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,09/17/2025,2037,SUV - SML - PHEV,"$56,064.28",CLASS 1,SUV,UNL
32232,56151D,2013,FORD,F350,PICKUP 4X4 EXTENDED CAB,SCL,09/19/2013,2023,TRUCK - LIGHT,"$56,062.37",CLASS 3,PICKUP,DSL
36620,81979D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,08/28/2025,2037,SUV - SML - PHEV,"$56,048.97",CLASS 1,SUV,UNL
36637,80714D,2025,FORD,ESCAPEP,SUV COMPACT PHEV,SPD,09/23/2025,2037,SUV - SML - PHEV,"$56,048.75",CLASS 1,SUV,UNL
34284,66746D,2018,FORD,F550,PICKUP 2WD - CHASSIS SERVICE BODY WTR SERV,SPU,10/25/2018,2027,TRUCK - HEAVY,"$56,007.03",CLASS 5,TRUCK,DSL
34285,66731D,2018,FORD,F550,PICKUP 2WD - SERVICE BODY,SPU,02/05/2019,2028,TRUCK - HEAVY,"$56,007.03",CLASS 5,TRUCK,DSL
34287,66741D,2018,FORD,F550,PICKUP EXT CAB 2WD - SERVICE BODY,SPU,10/29/2018,2027,TRUCK - HEAVY,"$56,007.03",CLASS 5,TRUCK,DSL
34288,66770D,2018,FORD,F550,PICKUP EXT CAB 2WD - SERVICE BODY,SPU,02/06/2019,2028,TRUCK - HEAVY,"$56,007.03",CLASS 5,TRUCK,DSL
34478,66771D,2018,FORD,F550,PICKUP EXT CAB 2WD - SERVICE BODY,SPU,01/31/2019,2028,TRUCK - HEAVY,"$56,007.03",CLASS 5,TRUCK,DSL
33980,62790D,2017,FORD,PIU,PATROL UTILITY 4WD,SPD,06/23/2017,2022,NONE,"$55,990.71",CLASS 2,PATROL,UNL
34137,,2017,TOYT,058FBMK30T,6000LB 80V,DPR,03/26/2018,2029,FORKLIFT - ELECTRIC,"$55,967.21",OFFROAD LIGHT,CONSTRUCTION,ELE
36645,80719D,2025,FORD,ESCAPEP,SUV COMPACT PHEV,SPD,09/18/2025,2037,SUV - SML - PHEV,"$55,967.20",CLASS 1,SUV,UNL
33040,59691D,2015,FORD,TRANSIT,VAN 2WD EXT CARGO,DPR,07/16/2015,2024,VAN,"$55,941.79",CLASS 2,VAN,DSL
35799,81994D,2024,FORD,F150,PICKUP EXT CAB 2WD 8` BED,DPR,06/26/2025,2035,TRUCK - LIGHT,"$55,938.14",CLASS 1,PICKUP,UNL
34742,66751D,2018,TITN,16KTRAILER,THERMOPLASTIC PRE-MELT TRAILER,SDOT,10/16/2018,2028,TRAILER,"$55,855.64",CLASS 4,TRAILER,DSL
35634,79419D,2024,TOYT,BZ4X,SUV - MED - ELE - MICROBIOLOGY,SPU,07/15/2024,2036,SUV - MED - ELE,"$55,842.05",CLASS 1,SUV,ELE
33338,60327D,2015,FORD,F250,PICKUP 4WD CREW,SCL,10/01/2015,2025,TRUCK - LIGHT,"$55,813.64",CLASS 2,PICKUP,DSL
36624,80697D,2025,FORD,ESCAPEP,SUV COMPACT PHEV,SPD,09/09/2025,2037,SUV - SML - PHEV,"$55,774.40",CLASS 1,SUV,UNL
31679,53098D,2012,FORD,F350,PICKUP 4X4 SUPER CAB,SCL,05/30/2012,2022,TRUCK - LIGHT,"$55,751.72",CLASS 3,PICKUP,DSL
36625,81983D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,10/03/2025,2037,SUV - SML - PHEV,"$55,728.39",CLASS 1,SUV,UNL
36623,81981D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,09/11/2025,2037,SUV - SML - PHEV,"$55,705.62",CLASS 1,SUV,UNL
36719,80523D,2025,FORD,PIUH,SUV - PATROL - HYBRID,CSCC,12/19/2024,2034,SUV - PATROL - HYBRID,"$55,670.15",CLASS 2,SUV,UNL
36720,80524D,2025,FORD,PIUH,SUV - PATROL - HYBRID,CSCC,12/19/2024,2034,SUV - PATROL - HYBRID,"$55,638.29",CLASS 2,SUV,UNL
36630,80695D,2025,FORD,ESCAPEP,SUV - SML - PHEV,SPD,08/28/2025,2037,SUV - SML - PHEV,"$55,600.34",CLASS 1,SUV,UNL
33808,62714D,2017,FORD,PIU,PATROL UTILITY 4WD,SPD,03/03/2017,2022,SUV - PATROL,"$55,563.59",CLASS 2,PATROL,UNL
36691,80656D,2024,TOYT,BZ4X,SUV - MED - ELE,SPU,05/02/2025,2037,SUV - MED - ELE,"$55,538.40",CLASS 1,SUV,ELE
32799,60083D,2015,CHEV,SUBNC25,SUV - FULL SIZE - 4WD,SFD,05/11/2016,2026,SUV - LRG,"$55,456.35",CLASS 2,SUV,UNL
35856,,2023,TORO,3310,MOWER - 4WD 6`,DPR,01/02/2024,2031,MOWER,"$55,406.63",OFFROAD LIGHT,LANDSCAPE,DSL
35890,78371D,2023,FORD,RANGER,PICKUP COMPACT CREW CAB 4WD,DPR,11/30/2023,2033,TRUCK - LIGHT,"$55,259.53",CLASS 1,PICKUP,UNL
34047,,2017,TOYT,8FG35U,FORKLIFT 8000 LB LIFT,SDOT,10/09/2017,2028,FORKLIFT,"$55,089.33",OFFROAD LIGHT,CONSTRUCTION,
33982,63710D,2017,FORD,F250,PICKUP EXT CAB 4WD,SPU,05/09/2017,2027,TRUCK - LIGHT,"$55,046.13",CLASS 2,PICKUP,DSL
33859,62736D,2016,FORD,F150,PROPANE POWERED,SCL,01/13/2017,2027,TRUCK - LIGHT - PRO,"$55,046.00",CLASS 2,PICKUP,
36536,80533D,2025,TRLK,TKT20,"TRAILER - 24,000 LB TILT TRAILER",DPR,01/21/2025,2040,TRAILER,"$55,039.10",CLASS 6,TRAILER,NON
32453,11586D,1991,INGR,GENERAT,GENERATOR - TRAILER MOUNTED,SCL,07/01/1991,2011,GENERATOR,"$55,000.00",OFFROAD LIGHT,TRAILER,DSL
84429,46245D,2008,FORD,F350,PICKUP - 4X4,SCL,11/03/2006,2018,TRUCK - LIGHT,"$55,000.00",CLASS 3,PICKUP,UNL
34820,67650D,2019,FORD,F150,PICKUP CREW CAB 5.5 FT BED XL PICKUP,SDOT,01/13/2020,2030,TRUCK - LIGHT,"$54,954.92",CLASS 2,PICKUP,UNL
34048,,2017,TOYT,8FG35U,FORKLIFT - 8000 LB LIFT,SDOT,10/09/2017,2028,FORKLIFT,"$54,953.62",OFFROAD LIGHT,CONSTRUCTION,
34229,65265D,2017,FORD,F350,CARGO,ITD,02/05/2018,2028,TRUCK - LIGHT,"$54,900.35",CLASS 3,PICKUP,DSL
31441,,2010,TOYT,7FGU70,FORKLIFT - 13300 LB LIFT,SCL,08/30/2010,2030,FORKLIFT,"$54,840.00",OFFROAD HEAVY,CONSTRUCTION,
34024,63743D,2017,FORD,PIU,PATROL UTILITY 4WD,SPD,10/20/2017,2022,SUV - PATROL,"$54,816.46",CLASS 2,PATROL,UNL
35464,71421D,2020,FORD,F250,EXTENDED CAB 2WD,DPR,02/08/2021,2031,TRUCK - LIGHT,"$54,778.91",CLASS 2,PICKUP,DSL
34712,66739D,2018,FORD,F150,PICKUP EXT CAB 2WD - DUMPING FLATBED,DPR,11/01/2018,2028,TRUCK - LIGHT,"$54,752.01",CLASS 2,PICKUP,UNL
35095,70545D,2020,FORD,F150,PICKUP CREW CAB 4WD,SPU,08/04/2020,2030,TRUCK - LIGHT,"$54,684.01",CLASS 1,PICKUP,UNL
35086,69442D,2020,FORD,F150,PICKUP - CREW CAB - 4WD,SFD,04/16/2020,2030,TRUCK - LIGHT,"$54,678.16",CLASS 2,PICKUP,UNL
34227,64634D,2017,FORD,F250,CARGO,DPR,06/26/2017,2027,TRUCK - LIGHT,"$54,617.64",CLASS 2,PICKUP,DSL
34073,66679D,2017,FORD,F550,PICKUP EXT CAB 2WD - CUSTOM SERVICE BODY,SPU,08/28/2018,2028,TRUCK - HEAVY,"$54,536.73",CLASS 5,TRUCK,DSL
34031,63765D,2017,FORD,PIU,PATROL UTILITY 4WD,SPD,10/09/2017,2022,SUV - PATROL,"$54,531.25",CLASS 2,PATROL,UNL
36532,80529D,2025,TRLK,TKT20,"TRAILER - 24,000 LB TILT TRAILER",DPR,01/14/2025,2040,TRAILER,"$54,483.94",CLASS 6,TRAILER,NON
35523,,2020,BOMA,BW120AD-5,ROLLER 3 TON DOUBLE DRUM,SDOT,03/30/2021,2033,ROLLER,"$54,476.14",OFFROAD LIGHT,CONSTRUCTION,DSL
34484,64232D,2018,TOYT,HIGHLDRH,SUV MIDSIZE HYBRID 4WD,SPD,12/08/2017,2029,SUV - MED - HYBRID,"$54,406.88",CLASS 1,SUV,UNL
36315,78909D,2023,TOYT,BZ4X,SUV - MED - ELE,SDOT,08/21/2024,2036,NONE,"$54,394.62",CLASS 1,SUV,ELE
34040,63776D,2017,FORD,PIU,OPS LIEUTENANT,SPD,01/29/2018,2023,SUV - PATROL,"$54,352.09",CLASS 2,PATROL,UNL
W2627,,1999,CATP,3406,MOTOR FOR PORTABLE PUMP - 360HP @ 18RPM,SPU,11/23/1999,2014,MOTOR - AUXILIARY,"$54,339.00",OFFROAD LIGHT,OTHER,NON
34804,,2018,TOYT,8FG35U,FORKLIFT,SPU,01/30/2019,2029,FORKLIFT,"$54,307.93",OFFROAD LIGHT,CONSTRUCTION,
34028,63762D,2017,FORD,PIU,PATROL UTILITY 4WD,SPD,10/04/2017,2022,SUV - PATROL,"$54,228.69",CLASS 2,PATROL,UNL
34426,66234D,2018,FORD,PIU,UTILITY 4WD,SPD,04/26/2018,2023,SUV - PATROL,"$54,224.95",CLASS 2,PATROL,UNL
33979,62782D,2017,FORD,PIU,PATROL UTILITY 4WD,SPD,05/19/2017,2022,SUV - PATROL,"$54,203.14",CLASS 2,PATROL,UNL
36667,80666D,2024,TOYT,BZ4X,SUV - MED - ELE,SPU,05/05/2025,2037,NONE,"$54,184.00",CLASS 1,SUV,ELE
34027,63761D,2017,FORD,PIU,PATROL SUV,SPD,08/01/2017,2022,SUV - PATROL,"$54,090.76",CLASS 2,PATROL,UNL
35978,,2023,TORO,3310,MOWER 4WD 6`,DPR,01/17/2024,2031,TRACTOR - MOWER,"$54,073.23",OFFROAD LIGHT,LANDSCAPE,DSL
33976,62779D,2017,FORD,PIU,PATROL UTILITY 4WD,SPD,05/11/2017,2022,NONE,"$53,983.44",CLASS 2,PATROL,UNL
32586,57997D,2014,FORD,F250,PICKUP 2WD REG CAB,DPR,10/24/2014,2024,TRUCK - LIGHT,"$53,975.88",CLASS 2,PICKUP,DSL
36535,80532D,2025,TRLK,TKT20,"TRAILER - 24,000 LB TILT TRAILER",DPR,03/04/2025,2040,TRAILER - EQUIPMENT,"$53,972.67",CLASS 6,TRAILER,NON
32535,57749D,2014,FORD,F250,PICKUP 2WD SUPERCAB,SPU,07/10/2014,2025,TRUCK - LIGHT,"$53,960.76",CLASS 2,PICKUP,DSL
32393,,1973,RONR,TOURBOAT,BOAT TOUR 42 FOOT,SCL,03/07/1973,2023,BOAT,"$53,887.28",OFFROAD HEAVY,OTHER,DSL
34037,63773D,2017,FORD,PIU,OPERATIONS LIEUTENANT,SPD,01/12/2018,2023,SUV - PATROL,"$53,765.13",CLASS 2,PATROL,UNL
35404,3365EX,2023,HARL,FLHTP,POLICE MOTORCYCLE,SPD,10/30/2025,2032,MOTORCYCLE - PATROL,"$53,730.60",CLASS 1,SCOOTER-MOTORCYCLE,UNL
74412,43955D,2007,FORD,F350,PICKUP - DUMPING FLATBED - 4X4,SCL,02/13/2007,2017,TRUCK - LIGHT,"$53,730.36",CLASS 3,PICKUP,UNL
33978,62780D,2017,FORD,PIU,PATROL UTILITY 4WD,SPD,05/11/2017,2022,SUV - PATROL,"$53,705.91",CLASS 2,PATROL,UNL
35539,72129D,2020,MITS,OUTLANDERP,SUV - COMPACT - HYBRID - 4WD,SFD,09/03/2021,2033,SUV - SML - PHEV,"$53,695.80",CLASS 1,SUV,UNL
33386,60348D,2016,FORD,PIU,PATROL - TRAINING,SPD,01/19/2016,2021,SUV - PATROL,"$53,647.97",CLASS 2,PATROL,UNL
33595,61657D,2016,FORD,TRANSIT,CARGO LOW ROOF - LWB,DPR,06/14/2016,2026,VAN,"$53,641.47",CLASS 2,VAN,UNL
33389,60356D,2016,FORD,PIU,WATCH COMMANDER,SPD,07/01/2016,2021,SUV - PATROL,"$53,633.20",CLASS 2,PATROL,UNL
34705,66686D,2018,FORD,F150,DUMPING FLATBED,DPR,10/15/2018,2028,TRUCK - LIGHT,"$53,620.49",CLASS 2,PICKUP,UNL
35535,72128D,2020,MITS,OUTLANDERP,SUV - COMPACT - HYBRID - 4WD,SFD,09/08/2021,2033,SUV - SML - PHEV,"$53,563.59",CLASS 1,SUV,UNL
33524,61607D,2016,FORD,F350,2WD CREW CAB,DPR,03/25/2016,2026,TRUCK - LIGHT,"$53,517.12",CLASS 3,PICKUP,DSL
36665,80569D,2024,TOYT,BZ4X,SUV - MED - ELE,SPU,10/08/2025,2037,SUV - MED - ELE,"$53,492.44",CLASS 1,SUV,ELE
36664,80568D,2024,TOYT,BZ4X,SUV - MED - ELE,SPU,06/17/2025,2037,SUV - MED - ELE,"$53,467.63",CLASS 1,SUV,ELE
33004,81209D,2015,FORD,F350,TRUCK EXT CAB 2WD - 2YD DUMP BODY,DPR,05/19/2015,2025,TRUCK - LIGHT,"$53,438.90",CLASS 3,PICKUP,DSL
32154,,2012,TOYT,7FGU45,FORKLIFT,SCL,02/01/2013,2033,FORKLIFT,"$53,384.43",OFFROAD LIGHT,CONSTRUCTION,
35979,79165D,2023,TOYT,BZ4X,SUV - MED - ELE,SPU,02/28/2024,2036,SUV - MED - ELE,"$53,326.58",CLASS 1,SUV,ELE
35538,72127D,2020,MITS,OUTLANDERP,SUV - COMPACT - HYBRID - 4WD,SFD,09/10/2021,2033,SUV - SML - PHEV,"$53,312.07",CLASS 1,SUV,UNL
33388,60355D,2016,FORD,PIU,WATCH COMMANDER,SPD,06/28/2016,2021,SUV - PATROL,"$53,278.86",CLASS 2,PATROL,UNL
34667,66255D,2018,FORD,PIU,NON PATROL UTILITY 4WD,SPD,11/08/2018,2023,SUV - PATROL,"$53,206.90",CLASS 2,PATROL,UNL
34621,66725D,2018,FORD,F250,SUPERCAB PICKUP 8` BED,DPR,10/24/2018,2028,TRUCK - LIGHT,"$53,148.89",CLASS 3,PICKUP,DSL
35710,73397D,2021,FORD,RANGER,COMPACT PICKUP 4WD,SCL,04/19/2022,2034,TRUCK - LIGHT,"$53,087.59",CLASS 1,PICKUP,UNL
35073,70581D,2020,FORD,RANGER,PARKING ENFORCEMENT,SPD,01/19/2021,2031,TRUCK - LIGHT,"$53,053.41",CLASS 1,PICKUP,UNL
33280,61349D,2016,FORD,F550,TRUCK EXT CAB 4WD - SEWER RODDER,SPU,04/12/2016,2028,TRUCK - SEWER RODDER,"$53,052.69",CLASS 5,TRUCK,DSL
33281,61350D,2016,FORD,F550,TRUCK EXT CAB 4WD SEWER RODDER,SPU,04/14/2016,2028,TRUCK - SEWER RODDER,"$53,052.69",CLASS 5,TRUCK,DSL
33819,62758D,2017,FORD,F250,PICKUP 4X4,SCL,10/19/2017,2027,TRUCK - LIGHT,"$53,047.65",CLASS 2,PICKUP,DSL
33820,62461D,2017,FORD,F250,PICKUP 4X4,SCL,10/19/2017,2027,TRUCK - LIGHT,"$53,047.65",CLASS 2,PICKUP,DSL
74148,46826D,2007,FORD,E350,CARGO VAN,SCL,04/16/2008,2017,VAN,"$53,001.64",CLASS 2,VAN,UNL
34761,66635D,2018,FORD,PIU,UTILITY 4WD,SPD,12/31/2018,2023,SUV - PATROL,"$52,946.65",CLASS 2,PATROL,UNL
35830,78632D,2023,TOYT,BZ4X,SUV - MED - ELE,SPU,04/19/2024,2036,SUV - MED - ELE,"$52,814.33",CLASS 1,SUV,ELE
33593,61763D,2016,FORD,TRANSIT,VAN CARGO ELECTRICIAN,FAS,11/22/2016,2026,VAN,"$52,794.64",CLASS 2,VAN,DSL
34260,66105D,2017,FORD,PIU,OPS LIEUTENANT,SPD,01/03/2018,2023,SUV - PATROL,"$52,763.60",CLASS 2,PATROL,UNL
35147,71195D,2020,FORD,F150,ASPHALT TRUCK,SDOT,03/16/2021,2031,TRUCK - FLATBED,"$52,730.31",CLASS 1,PICKUP,UNL
37034,82260D,2025,NISS,ARIYA,SUV - MED - ELE,SPU,09/17/2025,2037,SUV - MED - ELE,"$52,717.34",CLASS 1,SUV,ELE
34170,63779D,2017,FORD,F150,PICKUP - CREW CAB - 4WD,SFD,06/20/2017,2027,TRUCK - LIGHT,"$52,679.40",CLASS 2,PICKUP,UNL
34339,71773D,2018,FORD,F250,4X4 CREW CAB,SCL,06/19/2018,2028,TRUCK - LIGHT,"$52,664.61",CLASS 3,PICKUP,DSL
34827,,2018,TOYT,8FG35U,MATERIAL HANDLING,SPU,01/08/2019,2039,FORKLIFT,"$52,655.33",OFFROAD LIGHT,CONSTRUCTION,
34828,,2018,TOYT,8FG35U,MATERIAL HANDLING,SPU,12/18/2018,2039,FORKLIFT,"$52,655.33",OFFROAD LIGHT,CONSTRUCTION,
33237,59699D,2015,FORD,F350,PICKUP 4WD EXTENDED CAB,SPU,07/14/2015,2025,TRUCK - LIGHT,"$52,604.64",CLASS 3,PICKUP,DSL
33092,79448D,2015,FORD,TRANSIT,VAN CARGO 2WD,DPR,06/10/2015,2025,VAN,"$52,516.24",CLASS 2,VAN,UNL
35994,78515D,2023,TOYT,RAV4H,SUV - SML - HYBRID,SFD,05/29/2024,2036,NONE,"$52,514.46",CLASS 1,SUV,UNL
32498,57600D,2013,FORD,E350,VAN CARGO,SPU,07/25/2014,2026,VAN,"$52,498.60",CLASS 2,VAN,UNL
33624,61682D,2016,FORD,F350,CREW CAB 6.75` BED,DPR,06/28/2016,2026,TRUCK - LIGHT,"$52,468.35",CLASS 3,PICKUP,DSL
34824,66174D,2018,CHEV,COLRADO,2WD WITH FLAT BED,DPR,11/16/2018,2028,TRUCK - LIGHT,"$52,457.36",CLASS 1,PICKUP,UNL
32850,58772D,2015,FORD,F350,PICKUP 4WD CREW CAB,SPD,10/27/2014,2026,TRUCK - LIGHT,"$52,443.03",CLASS 3,PICKUP,DSL
96656,50282D,2009,FORE,XLR28XT,TRAILER - TRAVEL,SPU,05/19/2009,2024,TRAILER - EQUIPMENT,"$52,412.24",CLASS 8,TRAILER,NON
31706,54306D,2012,FORD,F350,PICKUP 4WD ANIMAL SERVICE BODY,FAS,02/14/2012,2022,TRUCK - LIGHT,"$52,406.75",CLASS 3,PICKUP,DSL
35085,74634D,2022,FORD,F150,PICKUP EXT CAB 4X4,SDOT,09/14/2023,2033,TRUCK - LIGHT,"$52,381.53",CLASS 1,PICKUP,UNL
33949,64660D,2017,FORD,F250,8 FT BED,DPR,09/18/2017,2027,TRUCK - LIGHT,"$52,338.44",CLASS 2,PICKUP,DSL
34613,66706D,2018,FORD,F250,SUPERCAB,DPR,10/16/2018,2028,TRUCK - LIGHT,"$52,302.15",CLASS 3,PICKUP,DSL
33846,62464D,2016,FORD,F350,8 FT BED,DPR,12/08/2016,2026,TRUCK - LIGHT,"$52,275.91",CLASS 3,PICKUP,DSL
32933,,2015,CHEV,SUBNC25,SUV - FULL SIZE - 4WD,SPD,08/06/2015,2027,SUV - LRG,"$52,234.10",CLASS 2,SUV,UNL
